2020-02-26 21:42:39,300 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 31/05/2001 0:00:00
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 26/02/2015 0:00:00
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,757
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1202,351
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 26/03/2015 0:00:00
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,650
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1204,001
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 30/04/2015 0:00:00
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,709
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1205,710
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 28/05/2015 0:00:00
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,598
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1207,308
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 25/06/2015 0:00:00
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,624
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1208,932
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 30/07/2015 0:00:00
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,592
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1210,524
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 27/08/2015 0:00:00
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,642
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1212,166
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 24/09/2015 0:00:00
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,699
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1213,865
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 29/10/2015 0:00:00
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,420
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1215,285
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 26/11/2015 0:00:00
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,480
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1216,765
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 31/12/2015 0:00:00
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,562
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1218,327
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 28/01/2016 0:00:00
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,640
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1219,967
2020-02-26 21:42:39,340 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 25/02/2016 0:00:00
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,727
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1221,694
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 31/03/2016 0:00:00
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,672
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1223,366
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 28/04/2016 0:00:00
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,727
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1225,093
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 26/05/2016 0:00:00
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,667
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1226,760
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 30/06/2016 0:00:00
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,626
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1228,386
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 28/07/2016 0:00:00
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,597
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1229,983
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 25/08/2016 0:00:00
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,542
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1231,525
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 29/09/2016 0:00:00
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,490
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1233,015
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 27/10/2016 0:00:00
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,508
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1234,523
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 24/11/2016 0:00:00
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,529
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1236,052
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 29/12/2016 0:00:00
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,520
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1237,572
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 26/01/2017 0:00:00
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,582
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1239,154
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 23/02/2017 0:00:00
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,610
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1240,764
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 30/03/2017 0:00:00
2020-02-26 21:42:39,341 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,509
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1242,273
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 27/04/2017 0:00:00
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,405
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1243,678
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 25/05/2017 0:00:00
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,361
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1245,039
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 29/06/2017 0:00:00
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,442
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1246,481
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 27/07/2017 0:00:00
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,463
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1247,944
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 31/08/2017 0:00:00
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,531
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1249,475
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 28/09/2017 0:00:00
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,541
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1251,016
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 26/10/2017 0:00:00
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,555
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1252,571
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 30/11/2017 0:00:00
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,648
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1254,219
2020-02-26 21:42:39,342 [1] INFO  ZaraTech_Prueba.Investor - Euros ganados por la venta de todas las acciones: 36585,568
